899	91.386
900	89.248
901	87.048
902	85.745
903	89.624
904	90.851
905	90.846
906	89.143
907	89.22
908	88.084
909	86.064
910	87.151
911	87.648
912	86.689
913	89.136
914	88.634
915	87.181
916	87.91
917	86.748
918	86.535
919	87.15
920	86.313
921	84.364
922	83.657
923	81.094
924	83.265
925	84.122
926	82.244
927	84.928
928	85.603
929	84.515
930	84.435
931	84.748
932	84.146
933	84.481
934	84.419
935	83.513
936	82.826
937	83.476
938	83.444
939	82.91
940	82.334
941	79.631
942	79.224
943	81.872
944	80.23
945	80.908
946	81.466
947	81.538
948	81.735
949	81.708
950	81.414
951	80.726
952	80.941
953	80.394
954	78.903
955	75.43
956	79.264
957	79.173
958	79.559
959	79.983
960	79.142
961	78.784
962	78.961
963	78.094
964	77.924
965	78.156
966	76.879
967	78.114
968	77.629
969	77.817
970	77.98
971	77.38
972	77.836
973	77.243
974	76.044
975	76.603
976	76.942
977	76.064
978	76.739
979	75.351
980	76.035
981	76.393
982	76.34
983	75.826
984	75.529
985	75.67
986	75.268
987	75.013
988	75.14
989	74.097
990	74.148
991	74.519
992	74.554
993	74.549
994	74.516
995	74.216
996	74.076
997	74.081
998	73.9
999	73.587
1000	73.34
1001	73.571
1002	73.445
1003	72.684
1004	71.764
1005	68.114
1006	70.124
1007	72.065
1008	72.309
1009	72.106
1010	72.162
1011	71.856
1012	71.726
1013	71.491
1014	71.443
1015	70.597
1016	70.658
1017	70.406
1018	70.691
1019	69.392
1020	69.761
1021	70.033
1022	69.12
1023	70.217
1024	70.049
1025	69.921
1026	69.893
1027	69.63
1028	69.682
1029	68.812
1030	69.07
1031	68.957
1032	68.885
1033	67.679
1034	67.953
1035	67.609
1036	68.361
1037	67.522
1038	67.208
1039	67.747
1040	67.095
1041	67.488
1042	67.398
1043	66.744
1044	67.18
1045	66.716
1046	65.399
1047	66.106
1048	66.608
1049	66.478
1050	66.173
1051	66.158
1052	65.873
1053	65.645
1054	65.482
1055	65.746
1056	65.628
1057	65.512
1058	64.647
1059	63.407
1060	64.58
1061	63.619
1062	64.577
1063	63.795
1064	64.515
1065	64.526
1066	63.282
1067	63.431
1068	63.339
1069	60.46
1070	62.031
1071	62.872
1072	62.976
1073	61.424
1074	62.701
1075	61.301
1076	62.263
1077	62.497
1078	62.259
1079	60.686
1080	62.135
1081	60.859
1082	60.079
1083	59.131
1084	61.109
1085	61.263
1086	61.413
1087	58.637
1088	60.108
1089	59.597
1090	60.444
1091	60.643
1092	59.803
1093	58.963
1094	55.066
1095	57.778
1096	58.146
1097	57.925
1098	57.668
1099	58.138
1100	59.06
1101	58.69
1102	57.148
1103	58.455
1104	58.472
1105	58.292
1106	58.232
1107	57.986
1108	58.007
1109	57.949
1110	57.991
1111	57.69
1112	57.183
1113	57.048
1114	57.463
1115	57.199
1116	56.899
1117	57.444
1118	57.128
1119	56.031
1120	56.083
1121	56.388
1122	56.781
1123	56.712
1124	56.616
1125	55.421
1126	54.823
1127	56.049
1128	55.556
1129	55.4
1130	54.931
1131	55.5
1132	55.56
1133	54.871
1134	54.826
1135	55.353
1136	55.05
1137	55.083
1138	53.953
1139	54.11
1140	53.986
1141	53.494
1142	54.133
1143	54.013
1144	53.686
1145	53.908
1146	54.364
1147	54.455
1148	54.115
1149	53.887
1150	53.779
1151	53.746
1152	53.353
1153	53.44
1154	53.716
1155	53.592
1156	53.142
1157	53.281
1158	53.17
1159	52.279
1160	51.895
1161	51.089
1162	51.96
1163	52.488
1164	51.656
1165	52.011
1166	51.436
1167	51.792
1168	52.123
1169	51.011
1170	51.514
1171	51.963
1172	51.908
1173	51.687
1174	51.643
1175	50.502
1176	50.217
1177	51.054
1178	50.332
1179	50.517
1180	51.087
1181	50.75
1182	50.481
1183	48.363
1184	49.692
1185	50.336
1186	50.364
1187	50.32
1188	49.384
1189	47.883
1190	49.442
1191	50.144
1192	49.993
1193	49.822
1194	49.844
1195	49.361
1196	49.147
1197	48.6
1198	47.663
1199	46.718
1200	48.378
1201	49.148
1202	49.101
1203	47.499
1204	47.329
1205	48.577
1206	48.497
1207	48.681
1208	47.115
1209	46.026
1210	47.645
1211	47.094
1212	47.913
1213	48.02
1214	47.928
1215	48.012
1216	47.933
1217	47.835
1218	47.663
1219	47.414
1220	47.478
1221	47.414
1222	47.234
1223	47.002
1224	47.209
1225	47.04
1226	46.997
1227	46.127
1228	46.368
1229	46.811
1230	46.614
1231	46.49
1232	46.186
1233	46.275
1234	46.174
1235	45.995
1236	46.168
1237	46.153
1238	46.096
1239	45.658
1240	45.369
1241	45.754
1242	45.428
1243	44.932
1244	45.015
1245	45.449
1246	45.16
1247	45.032
1248	45.175
1249	45.196
1250	45.054
1251	44.818
1252	44.398
1253	44.509
1254	44.573
1255	44.492
1256	44.312
1257	44.146
1258	44.195
1259	44.049
1260	44.183
1261	44.019
1262	43.622
1263	43.972
1264	43.554
1265	43.471
1266	43.704
1267	43.269
1268	42.924
1269	43.16
1270	43.438
1271	43.433
1272	43.279
1273	43.144
1274	42.863
1275	42.97
1276	43.019
1277	42.937
1278	42.768
1279	42.458
1280	42.087
1281	40.668
1282	37.214
1283	39.447
1284	41.338
1285	41.663
1286	41.765
1287	41.978
1288	41.806
1289	41.818
1290	41.305
1291	41.407
1292	41.661
1293	41.631
1294	41.271
1295	41.512
1296	41.56
1297	41.337
1298	40.996
1299	41.316
1300	41.225
1301	41.03
1302	40.729
1303	40.481
1304	40.386
1305	40.683
1306	40.751
1307	40.661
1308	40.564
1309	40.608
1310	40.411
1311	40.312
1312	39.75
1313	39.143
1314	40.001
1315	39.079
1316	39.16
1317	39.929
1318	39.559
1319	39.915
1320	39.816
1321	39.546
1322	39.527
1323	39.538
1324	39.557
1325	39.458
1326	39.255
1327	39.045
1328	39.057
1329	38.22
1330	38.661
1331	38.9
1332	38.258
1333	38.734
1334	38.941
1335	38.781
1336	38.632
1337	38.656
1338	38.46
1339	37.975
1340	37.94
1341	38.327
1342	38.226
1343	38.206
1344	38.239
1345	38.196
1346	37.902
1347	37.986
1348	37.974
1349	37.809
1350	37.397
1351	37.484
1352	37.738
1353	37.647
1354	37.494
1355	37.074
1356	36.964
1357	36.75
1358	37.143
1359	37.002
1360	36.712
1361	37.085
1362	36.97
1363	36.46
1364	36.707
1365	36.754
1366	36.698
1367	36.41
1368	36.455
1369	36.072
1370	36.048
1371	36.042
1372	36.331
1373	36.404
1374	36.252
1375	35.868
1376	35.563
1377	35.827
1378	35.859
1379	36.053
1380	35.868
1381	35.858
1382	35.479
1383	35.515
1384	35.702
1385	35.473
1386	35.523
1387	35.37
1388	35.459
1389	35.481
1390	35.032
1391	35.317
1392	35.289
1393	35.131
1394	34.95
1395	34.854
1396	34.955
1397	35.015
1398	34.998
1399	34.823
1400	34.096
1401	34.176
1402	34.503
1403	34.258
1404	34.244
1405	34.225
1406	34.281
1407	34.182
1408	34.17
1409	34.226
1410	34.162
1411	33.684
1412	33.184
1413	33.441
1414	33.65
1415	33.739
1416	33.602
1417	33.668
1418	33.681
1419	33.386
1420	33.256
1421	33.22
1422	32.747
1423	32.763
1424	32.739
1425	32.836
1426	32.33
1427	32.483
1428	32.684
1429	32.209
1430	32.244
1431	32.426
1432	32.822
1433	32.827
1434	32.479
1435	32.629
1436	32.579
1437	32.632
1438	32.557
1439	32.587
1440	31.314
1441	31.453
1442	31.607
1443	31.576
1444	31.697
1445	31.816
1446	31.971
1447	31.701
1448	31.952
1449	31.935
1450	31.635
1451	31.191
1452	31.271
1453	31.459
1454	31.158
1455	31.036
1456	31.014
1457	31.218
1458	31.478
1459	31.555
1460	31.284
1461	31.2
1462	30.936
1463	30.722
1464	30.755
1465	30.827
1466	30.661
1467	31.015
1468	30.681
1469	30.942
1470	30.684
1471	30.321
1472	30.396
1473	30.163
1474	29.762
1475	30.038
1476	30.061
1477	30.015
1478	29.91
1479	30.185
1480	30.3
1481	29.971
1482	30.071
1483	29.655
1484	29.899
1485	30.237
1486	29.918
1487	29.403
1488	27.254
1489	29.045
1490	29.884
1491	29.829
1492	29.654
1493	29.85
1494	29.921
1495	29.724
1496	29.009
1497	29.241
1498	29.471
1499	29.309
1500	29.581
1501	29.549
1502	28.827
1503	27.25
1504	27.648
1505	26.854
1506	27.924
1507	28.891
1508	28.618
1509	28.564
1510	29.097
1511	29.149
1512	28.679
1513	28.458
1514	28.447
1515	28.657
1516	28.543
1517	28.443
1518	28.697
1519	28.477
1520	28.553
1521	28.118
1522	27.96
1523	28.193
1524	28.212
1525	27.977
1526	28.372
1527	28.287
1528	28.371
1529	27.985
1530	27.094
1531	27.968
1532	28.144
1533	27.916
1534	27.569
1535	27.713
1536	27.961
1537	27.926
1538	27.484
1539	27.492
1540	26.997
1541	27.231
1542	27.409
1543	27.486
1544	27.654
1545	27.69
1546	27.638
1547	27.209
1548	26.795
1549	27.08
1550	26.885
1551	26.995
1552	27.232
1553	26.899
1554	26.452
1555	26.535
1556	26.396
1557	26.747
1558	26.694
1559	26.545
1560	26.523
1561	26.865
1562	26.744
1563	26.478
1564	26.342
1565	26.512
1566	26.15
1567	26.109
1568	25.903
1569	25.868
1570	25.958
1571	26.332
1572	26.283
1573	26.095
1574	25.67
1575	24.731
1576	25.114
1577	23.945
1578	24.915
1579	25.707
1580	25.899
1581	25.844
1582	25.068
1583	25.088
1584	25.174
1585	25.498
1586	25.364
1587	25.036
1588	24.421
1589	23.172
1590	23.484
1591	23.934
1592	24.822
1593	25.339
1594	25.388
1595	25.342
1596	24.445
1597	24.652
1598	25.31
1599	24.958
1600	24.892
1601	24.486
1602	24.605
1603	24.735
1604	24.712
1605	24.575
1606	24.469
1607	24.393
1608	24.734
1609	24.402
1610	23.437
1611	23.744
1612	23.994
1613	24.259
1614	24.241
1615	24.016
1616	23.302
1617	23.582
1618	24.163
1619	24.126
1620	23.436
1621	23.311
1622	23.758
1623	24.139
1624	24.173
1625	23.903
1626	23.983
1627	24.085
1628	24.193
1629	24.057
1630	23.786
1631	23.858
1632	23.803
1633	23.492
1634	23.325
1635	23.634
1636	23.424
1637	22.864
1638	22.471
1639	22.158
1640	22.417
1641	22.269
1642	22.342
1643	22.657
1644	22.522
1645	22.509
1646	22.791
1647	22.883
1648	22.834
1649	22.566
1650	22.716
1651	22.548
1652	22.699
1653	22.676
1654	22.676
1655	22.572
1656	22.687
1657	22.677
1658	22.617
1659	22.425
1660	22.509
1661	22.628
1662	22.509
1663	22.35
1664	22.29
1665	22.159
1666	22.043
1667	22.049
1668	21.733
1669	21.855
1670	22.169
1671	21.977
1672	21.337
1673	21.447
1674	21.744
1675	21.408
1676	21.178
1677	21.39
1678	21.367
1679	21.061
1680	20.441
1681	19.845
1682	20.17
1683	20.713
1684	21.037
1685	21.15
1686	21.045
1687	21.033
1688	21.06
1689	20.865
1690	20.876
1691	21.134
1692	21.166
1693	21.127
1694	21.072
1695	21.054
1696	20.984
1697	20.897
1698	20.891
1699	20.804
1700	20.586
1701	20.483
1702	20.443
1703	20.317
1704	20.49
1705	20.588
1706	20.459
1707	20.273
1708	20.029
1709	20.159
1710	20.196
1711	19.48
1712	19.648
1713	20.264
1714	20.293
1715	20.26
1716	20.096
1717	20.011
1718	19.961
1719	19.935
1720	19.769
1721	19.636
1722	19.644
1723	19.147
1724	19.273
1725	19.528
1726	19.508
1727	19.522
1728	19.301
1729	19.39
1730	19.468
1731	19.351
1732	19.004
1733	18.319
1734	18.318
1735	18.292
1736	17.774
1737	17.681
1738	18.271
1739	18.611
1740	18.724
1741	18.593
1742	18.698
1743	18.805
1744	18.865
1745	18.625
1746	18.454
1747	18.363
1748	18.611
1749	18.689
1750	18.46
1751	18.379
1752	18.44
1753	18.518
1754	18.564
1755	18.434
1756	18.496
1757	18.531
1758	18.427
1759	18.42
1760	18.354
1761	18.168
1762	17.886
1763	18.019
1764	18.092
1765	18.159
1766	18.229
1767	18.101
1768	18.032
1769	18.049
1770	17.905
1771	17.876
1772	17.968
1773	18.003
1774	17.945
1775	17.801
1776	17.657
1777	17.428
1778	17.464
1779	17.554
1780	17.56
1781	17.614
1782	17.466
1783	17.413
1784	17.373
1785	17.281
1786	17.405
1787	17.528
1788	17.507
1789	17.418
1790	17.352
1791	17.314
1792	17.222
1793	17.158
1794	17.086
1795	17.101
1796	17.082
1797	16.996
1798	17.026
1799	17.074
1800	16.97
1801	16.802
1802	16.637
1803	16.616
1804	16.814
1805	16.845
1806	16.742
1807	16.668
1808	16.669
1809	16.675
1810	16.649
1811	16.591
1812	16.485
1813	16.451
1814	16.311
1815	16.105
1816	15.828
1817	15.194
1818	14.767
1819	15.268
1820	15.747
1821	15.839
1822	15.688
1823	15.777
1824	16.063
1825	16.089
1826	16.087
1827	16.099
1828	15.957
1829	15.838
1830	15.964
1831	15.999
1832	15.851
1833	15.684
1834	15.823
1835	15.816
1836	15.772
1837	15.702
1838	15.562
1839	15.617
1840	15.593
1841	15.63
1842	15.367
1843	15.224
1844	15.417
1845	15.496
1846	15.396
1847	14.944
1848	15.059
1849	15.38
1850	15.458
1851	15.458
1852	15.319
1853	15.155
1854	15.233
1855	15.142
1856	14.959
1857	15.149
1858	15.175
1859	14.978
1860	14.857
1861	14.846
1862	14.825
1863	14.846
1864	14.828
1865	14.794
1866	14.612
1867	14.471
1868	14.554
1869	14.689
1870	14.691
1871	14.566
1872	14.293
1873	14.044
1874	13.698
1875	12.586
1876	12.372
1877	13.48
1878	14.042
1879	14.165
1880	14.177
1881	14.326
1882	14.367
1883	14.344
1884	14.309
1885	14.151
1886	14.018
1887	14.193
1888	14.268
1889	14.151
1890	13.95
1891	13.964
1892	13.867
1893	13.684
1894	13.776
1895	13.755
1896	13.51
1897	13.545
1898	13.794
1899	13.758
1900	13.814
1901	14.004
1902	14.008
1903	13.807
1904	13.746
1905	13.83
1906	13.837
1907	13.796
1908	13.696
1909	13.738
1910	13.766
1911	13.59
1912	13.478
1913	13.612
1914	13.681
1915	13.63
1916	13.562
1917	13.558
1918	13.502
1919	13.358
1920	13.26
1921	13.397
1922	13.467
1923	13.36
1924	13.321
1925	13.373
1926	13.355
1927	13.259
1928	13.093
1929	12.946
1930	12.982
1931	12.96
1932	12.883
1933	12.883
1934	13.004
1935	13.024
1936	13.031
1937	13.081
1938	12.972
1939	12.68
1940	12.687
1941	12.828
1942	12.688
1943	12.291
1944	11.741
1945	11.336
1946	11.628
1947	12.226
1948	12.5
1949	12.514
1950	12.402
1951	12.203
1952	12.317
1953	12.645
1954	12.708
1955	12.67
1956	12.625
1957	12.615
1958	12.6
1959	12.555
1960	12.519
1961	12.462
1962	12.332
1963	12.179
1964	12.138
1965	12.237
1966	12.254
1967	12.302
1968	12.362
1969	12.333
1970	12.339
1971	12.306
1972	12.052
1973	11.882
1974	12.028
1975	12.17
1976	12.19
1977	12.077
1978	11.855
1979	11.839
1980	11.913
1981	11.927
1982	11.991
1983	11.999
1984	11.923
1985	11.798
1986	11.704
1987	11.77
1988	11.917
1989	11.958
1990	11.939
1991	11.898
1992	11.77
1993	11.588
1994	11.58
1995	11.717
1996	11.722
1997	11.593
1998	11.565
1999	11.659
2000	11.701
2001	11.681
2002	11.605
2003	11.501
2004	11.486
2005	11.48
2006	11.471
2007	11.535
2008	11.555
2009	11.524
2010	11.501
2011	11.48
2012	11.458
2013	11.429
2014	11.388
2015	11.384
2016	11.382
2017	11.355
2018	11.344
2019	11.314
2020	11.155
2021	11.001
2022	11.054
2023	11.171
2024	11.154
2025	11.123
2026	11.14
2027	11.133
2028	11.068
2029	10.956
2030	10.84
2031	10.864
2032	10.992
2033	11.033
2034	10.925
2035	10.797
2036	10.85
2037	10.853
2038	10.646
2039	10.661
2040	10.841
2041	10.832
2042	10.808
2043	10.831
2044	10.827
2045	10.811
2046	10.791
2047	10.743
2048	10.715
2049	10.718
2050	10.69
2051	10.643
2052	10.567
2053	10.533
2054	10.566
2055	10.588
2056	10.58
2057	10.557
2058	10.518
2059	10.492
2060	10.4
2061	10.331
2062	10.377
2063	10.241
2064	10.169
2065	10.333
2066	10.41
2067	10.379
2068	10.347
2069	10.305
2070	10.185
2071	10.146
2072	10.219
2073	10.248
2074	10.27
2075	10.256
2076	10.235
2077	10.214
2078	10.184
2079	10.105
2080	10.044
2081	10.056
2082	10.048
2083	9.971
2084	9.9401
2085	9.9996
2086	10.034
2087	10.028
2088	10.011
2089	9.9951
2090	9.9693
2091	9.8739
2092	9.7228
2093	9.712
2094	9.7662
2095	9.7326
2096	9.7406
2097	9.7783
2098	9.7844
2099	9.7805
2100	9.765
2101	9.7626
2102	9.7362
2103	9.7098
2104	9.7145
2105	9.7417
2106	9.7331
2107	9.7119
2108	9.6724
2109	9.5761
2110	9.5384
2111	9.5828
2112	9.5973
2113	9.5798
2114	9.5738
2115	9.5533
2116	9.4513
2117	9.4001
2118	9.4377
2119	9.4248
2120	9.3942
2121	9.394
2122	9.3939
2123	9.3451
2124	9.2921
2125	9.3045
2126	9.3079
2127	9.2973
2128	9.3238
2129	9.3189
2130	9.3028
2131	9.3061
2132	9.3019
2133	9.2798
2134	9.2504
2135	9.144
2136	9.0946
2137	9.1457
2138	9.198
2139	9.1747
2140	9.1592
2141	9.1551
2142	9.137
2143	9.1087
2144	9.074
2145	9.0262
2146	8.9981
2147	9.0162
2148	9.0376
2149	9.0244
2150	9.0071
2151	8.988
2152	8.9524
2153	8.9232
2154	8.9097
2155	8.9088
2156	8.9016
2157	8.8854
2158	8.8619
2159	8.8299
2160	8.7979
2161	8.7527
2162	8.6989
2163	8.6283
2164	8.4788
2165	8.1115
2166	7.8396
2167	7.9676
2168	8.3159
2169	8.4881
2170	8.5612
2171	8.5803
2172	8.5907
2173	8.5915
2174	8.593
2175	8.5768
2176	8.5322
2177	8.4978
2178	8.4165
2179	8.4168
2180	8.5043
2181	8.5161
2182	8.4298
2183	8.4108
2184	8.4708
2185	8.4878
2186	8.4827
2187	8.4215
2188	8.2873
2189	8.2434
2190	8.3239
2191	8.3774
2192	8.3981
2193	8.3852
2194	8.3681
2195	8.3531
2196	8.3366
2197	8.3273
2198	8.3201
2199	8.3074
2200	8.2874
2201	8.266
2202	8.2515
2203	8.2487
2204	8.2394
2205	8.1465
2206	7.9818
2207	7.9253
2208	7.9739
2209	8.0509
2210	8.0969
2211	8.138
2212	8.127
2213	8.1107
2214	8.0972
2215	8.0715
2216	8.0153
2217	7.9795
2218	7.9933
2219	8.0249
2220	8.0267
2221	8.0083
2222	7.9926
2223	7.9776
2224	7.9607
2225	7.912
2226	7.8463
2227	7.8281
2228	7.8645
2229	7.8757
2230	7.8715
2231	7.8582
2232	7.8581
2233	7.8594
2234	7.8491
2235	7.829
2236	7.8088
2237	7.7692
2238	7.6987
2239	7.6654
2240	7.6943
2241	7.7194
2242	7.7006
2243	7.6766
2244	7.685
2245	7.6943
2246	7.6801
2247	7.6249
2248	7.5928
2249	7.5943
2250	7.6142
2251	7.6046
2252	7.5867
2253	7.5342
2254	7.48
2255	7.4641
2256	7.5
2257	7.512
2258	7.5178
2259	7.517
2260	7.5013
2261	7.4507
2262	7.375
2263	7.3675
2264	7.4034
2265	7.4053
2266	7.3906
2267	7.4021
2268	7.4031
2269	7.3922
2270	7.3668
2271	7.3483
2272	7.3465
2273	7.3519
2274	7.3165
2275	7.2954
2276	7.3001
2277	7.3133
2278	7.303
2279	7.2854
2280	7.2197
2281	7.1
2282	7.0648
2283	7.1309
2284	7.1768
2285	7.1727
2286	7.1696
2287	7.1738
2288	7.1712
2289	7.1614
2290	7.1485
2291	7.1317
2292	7.1051
2293	7.0259
2294	6.9602
2295	6.9397
2296	6.9348
2297	6.9241
2298	6.9456
2299	6.9799
2300	6.9841
2301	6.9797
2302	6.9815
2303	6.9701
2304	6.9547
2305	6.9478
2306	6.9446
2307	6.94
2308	6.921
2309	6.9007
2310	6.8905
2311	6.8926
2312	6.8868
2313	6.8744
2314	6.8423
2315	6.8179
2316	6.7931
2317	6.786
2318	6.7628
2319	6.7684
2320	6.7861
2321	6.7862
2322	6.6806
2323	6.588
2324	6.5448
2325	6.5682
2326	6.5832
2327	6.617
2328	6.6478
2329	6.6503
2330	6.6346
2331	6.6179
2332	6.6071
2333	6.6088
2334	6.5904
2335	6.5618
2336	6.5608
2337	6.566
2338	6.5206
2339	6.5076
2340	6.537
2341	6.5693
2342	6.5641
2343	6.5529
2344	6.534
2345	6.5199
2346	6.5109
2347	6.5034
2348	6.4982
2349	6.4908
2350	6.4794
2351	6.4188
2352	6.3102
2353	6.2449
2354	6.2516
2355	6.2976
2356	6.2991
2357	6.2854
2358	6.2875
2359	6.3096
2360	6.3242
2361	6.3234
2362	6.3196
2363	6.3173
2364	6.3068
2365	6.3007
2366	6.2932
2367	6.2896
2368	6.2722
2369	6.242
2370	6.2231
2371	6.2182
2372	6.2156
2373	6.142
2374	6.0857
2375	6.0902
2376	6.1663
2377	6.202
2378	6.1975
2379	6.1857
2380	6.1762
2381	6.1695
2382	6.0894
2383	5.9833
2384	5.8905
2385	5.8896
2386	5.9088
2387	5.9574
2388	5.9979
2389	6.0286
2390	6.0304
2391	6.0261
2392	6.006
2393	6.0007
2394	5.9953
2395	5.9998
2396	5.9938
2397	5.9907
2398	5.9868
2399	5.9596
2400	5.9431
2401	5.9424
2402	5.9528
